state,q0,q1,q2,q3,q4,q5,q6,q7,q8
"0,1,-1,0,1,1,-1,-1,-1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,1,-1,0,1,1,-1,-1,0",-2.0549542939518477,-99,-99,9.999999999999993,-99,-99,-99,-99,8.999999999999986
"0,1,-1,0,1,1,-1,-1,1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,1,-1,0,1,1,-1,0,-1",-7.2028612521480735,-99,-99,9.999999999999993,-99,-99,-99,9.999999999999993,-99
"0,1,-1,0,1,1,-1,0,0",0,-99,-99,0,-99,-99,-99,0,0
"0,1,-1,0,1,1,-1,1,-1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,1,-1,0,1,1,0,-1,-1",-8.419365069147618,-99,-99,9.999999999999993,-99,-99,6.019279787469143,-99,-99
"0,1,-1,0,1,1,0,-1,0",0,-99,-99,0,-99,-99,0,-99,0
"0,1,-1,0,1,1,0,0,-1",0,-99,-99,0,-99,-99,0,0,-99
"0,1,-1,0,1,1,1,-1,-1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,1,-1,1,-1,-1,-1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,-1,-1,-1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,-1,-1,-1,1,1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,-1,0,-1,1",-19.999999999999986,-99,-99,-99,-99,-99,4.9999999999999964,-99,-99
"0,1,-1,1,-1,-1,0,0,0",-15.817723314891612,-99,-99,-99,-99,-99,4.653243771534834,-19.581415478008278,-17.776832171359235
"0,1,-1,1,-1,-1,0,0,1",-8.72624995491976,-99,-99,-99,-99,-99,8.999999999999986,-3.5222379502065815,-99
"0,1,-1,1,-1,-1,0,1,-1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,-1,-1,0,1,0",-19.999999999999986,-99,-99,-99,-99,-99,-8.511022021710534,-99,-4.8351713191605015
"0,1,-1,1,-1,-1,0,1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,-1,-1,1,-1,0",9.999999999999993,-99,-99,-99,-99,-99,-99,-99,4.9999999999999964
"0,1,-1,1,-1,-1,1,-1,1",9.999999999999993,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,-1,1,0,-1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,-1,-1,1,0,0",9.999999999999993,-99,-99,-99,-99,-99,-99,-0.07807638752107704,8.999999999999986
"0,1,-1,1,-1,-1,1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,-1,-1,1,1,-1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,-1,1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,-1,0,-1,-1,1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,-1,0,-1,0,0",0,-99,-99,-99,-99,0,-99,0,0
"0,1,-1,1,-1,0,-1,0,1",0,-99,-99,-99,-99,0,-99,0,-99
"0,1,-1,1,-1,0,-1,1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,-1,0,-1,1,0",0,-99,-99,-99,-99,0,-99,-99,0
"0,1,-1,1,-1,0,0,-1,0",-12.164361238883359,-99,-99,-99,-99,-19.684207876317505,6.2612335878617085,-99,-17.274414343817128
"0,1,-1,1,-1,0,0,-1,1",-8.829901452668679,-99,-99,-99,-99,-10.657074250409083,6.350606137151682,-99,-99
"0,1,-1,1,-1,0,0,0,-1",-19.837620454975387,-99,-99,-99,-99,-19.881226158271076,-17.154682845141906,-19.999999999999986,-99
"0,1,-1,1,-1,0,0,0,0",2.3369084237232705,-99,-99,-99,-99,-2.357989715068476,8.52741226808382,-13.504238494831723,3.2172578651780688
"0,1,-1,1,-1,0,0,0,1",0,-99,-99,-99,-99,0,0,0,-99
"0,1,-1,1,-1,0,0,1,-1",-19.999999999999986,-99,-99,-99,-99,-19.999999999999986,-19.999999999999986,-99,-99
"0,1,-1,1,-1,0,0,1,0",0,-99,-99,-99,-99,0,0,-99,0
"0,1,-1,1,-1,0,1,-1,-1",9.999999999999993,-99,-99,-99,-99,-19.999999999999986,-99,-99,-99
"0,1,-1,1,-1,0,1,-1,0",9.999999999999993,-99,-99,-99,-99,7.509794476628484,-99,-99,6.072377477526511
"0,1,-1,1,-1,0,1,-1,1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,-1,0,1,0,-1",9.999999999999993,-99,-99,-99,-99,-4.10036641435845,-99,-19.999999999999986,-99
"0,1,-1,1,-1,0,1,0,0",0,-99,-99,-99,-99,0,-99,0,0
"0,1,-1,1,-1,0,1,1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,-1,1,-1,-1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,-1,1,-1,-1,1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,1,-1,0,-1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,-1,1,-1,0,0",0,-99,-99,-99,-99,-99,-99,0,0
"0,1,-1,1,-1,1,-1,1,-1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,1,0,-1,-1",-19.999999999999986,-99,-99,-99,-99,-99,-19.999999999999986,-99,-99
"0,1,-1,1,-1,1,0,-1,0",-8.544973028016761,-99,-99,-99,-99,-99,5.5652650481120585,-99,-5.510751405963678
"0,1,-1,1,-1,1,0,-1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,-1,1,0,0,-1",-3.910979978847031,-99,-99,-99,-99,-99,-13.343844481032962,-19.999999999999986,-99
"0,1,-1,1,-1,1,0,0,0",0,-99,-99,-99,-99,-99,0,0,0
"0,1,-1,1,-1,1,0,1,-1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,-1,1,1,-1,-1",9.999999999999993,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,1,1,-1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,-1,1,1,0,-1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,0,-1,-1,-1,1",-19.999999999999986,-99,-99,-99,4.9999999999999964,-99,-99,-99,-99
"0,1,-1,1,0,-1,-1,0,0",-19.976316301756984,-99,-99,-99,2.748212538520339,-99,-99,-19.123290373541256,-18.55006157274163
"0,1,-1,1,0,-1,-1,0,1",-11.932058796172981,-99,-99,-99,8.999999999999986,-99,-99,-8.196901503765526,-99
"0,1,-1,1,0,-1,-1,1,-1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,1,0,-1,-1,1,0",-19.999999999999986,-99,-99,-99,9.999999999999993,-99,-99,-99,-8.948100507071368
"0,1,-1,1,0,-1,-1,1,1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,1,0,-1,0,-1,0",-13.233816129457287,-99,-99,-99,-13.771515117009852,-99,2.746322898124694,-99,4.499999999999993
"0,1,-1,1,0,-1,0,-1,1",8.999999999999986,-99,-99,-99,7.017090861715633,-99,6.829193022849099,-99,-99
"0,1,-1,1,0,-1,0,0,-1",0,-99,-99,-99,0,-99,0,0,-99
"0,1,-1,1,0,-1,0,0,0",-1.024639362830551,-99,-99,-99,4.04752841408091,-99,-0.23239402236442808,2.396858002928436,8.09999999999998
"0,1,-1,1,0,-1,0,0,1",0,-99,-99,-99,0,-99,0,0,-99
"0,1,-1,1,0,-1,0,1,-1",0,-99,-99,-99,0,-99,0,-99,-99
"0,1,-1,1,0,-1,0,1,0",0,-99,-99,-99,0,-99,0,-99,0
"0,1,-1,1,0,-1,1,-1,-1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,1,0,-1,1,-1,0",9.999999999999993,-99,-99,-99,-10.519965492119994,-99,-99,-99,6.592664879470712
"0,1,-1,1,0,-1,1,-1,1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,1,0,-1,1,0,-1",0,-99,-99,-99,0,-99,-99,0,-99
"0,1,-1,1,0,-1,1,0,0",0,-99,-99,-99,0,-99,-99,0,0
"0,1,-1,1,0,0,-1,-1,0",-19.841358598287712,-99,-99,-99,4.402201541692624,-18.210835036371027,-99,-99,-16.001315941977484
"0,1,-1,1,0,0,-1,-1,1",-2.632145701900694,-99,-99,-99,8.999999999999986,-8.053951791483014,-99,-99,-99
"0,1,-1,1,0,0,-1,0,-1",-19.999999999999986,-99,-99,-99,-18.970013397331,-18.92678695481647,-99,-19.335221610786803,-99
"0,1,-1,1,0,0,-1,0,0",-11.723749251176464,-99,-99,-99,8.999999999999986,-1.2015130587359935,-99,5.139484406996931,1.8531091482913342
"0,1,-1,1,0,0,-1,0,1",0,-99,-99,-99,0,0,-99,0,-99
"0,1,-1,1,0,0,-1,1,-1",-19.999999999999986,-99,-99,-99,9.999999999999993,-6.673567199131112,-99,-99,-99
"0,1,-1,1,0,0,-1,1,0",0,-99,-99,-99,0,0,-99,-99,0
"0,1,-1,1,0,0,0,-1,-1",-17.129931059096265,-99,-99,-99,-19.23152997925168,-17.99409563229318,-17.094029543631233,-99,-99
"0,1,-1,1,0,0,0,-1,0",5.264379013132917,-99,-99,-99,7.843846515226385,8.192528631367969,7.797421646645611,-99,7.096435068665061
"0,1,-1,1,0,0,0,-1,1",0,-99,-99,-99,0,0,0,-99,-99
"0,1,-1,1,0,0,0,0,-1",-8.500119201775487,-99,-99,-99,-0.5567855912230533,5.00351794566805,-6.679980042247942,-5.135870536720232,-99
"0,1,-1,1,0,0,0,0,0",0,-99,-99,-99,0,0,0,0,0
"0,1,-1,1,0,0,0,1,-1",0,-99,-99,-99,0,0,0,-99,-99
"0,1,-1,1,0,0,1,-1,-1",9.999999999999993,-99,-99,-99,-1.7589700202831235,8.999999999999986,-99,-99,-99
"0,1,-1,1,0,0,1,-1,0",0,-99,-99,-99,0,0,-99,-99,0
"0,1,-1,1,0,0,1,0,-1",0,-99,-99,-99,0,0,-99,0,-99
"0,1,-1,1,0,1,-1,-1,-1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,1,0,1,-1,-1,0",-19.999999999999986,-99,-99,-99,9.999999999999993,-99,-99,-99,-6.307791568823079
"0,1,-1,1,0,1,-1,-1,1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,1,0,1,-1,0,-1",-19.999999999999986,-99,-99,-99,9.999999999999993,-99,-99,-2.19218856275171,-99
"0,1,-1,1,0,1,-1,0,0",0,-99,-99,-99,0,-99,-99,0,0
"0,1,-1,1,0,1,-1,1,-1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,1,0,1,0,-1,-1",-7.7967290969004805,-99,-99,-99,9.999999999999993,-99,8.999999999999986,-99,-99
"0,1,-1,1,0,1,0,-1,0",0,-99,-99,-99,0,-99,0,-99,0
"0,1,-1,1,0,1,0,0,-1",0,-99,-99,-99,0,-99,0,0,-99
"0,1,-1,1,0,1,1,-1,-1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,1,1,-1,-1,-1,0",-19.999999999999986,-99,-99,-99,-99,-99,-99,-99,4.9999999999999964
"0,1,-1,1,1,-1,-1,-1,1",9.999999999999993,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,1,-1,-1,0,-1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,1,-1,-1,0,0",-0.33929075583366686,-99,-99,-99,-99,-99,-99,9.999999999999993,8.999999999999986
"0,1,-1,1,1,-1,-1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,1,-1,-1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,1,-1,0,-1,-1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,1,-1,0,-1,0",-12.246882292863347,-99,-99,-99,-99,-99,-10.351031557210005,-99,5.774352310736345
"0,1,-1,1,1,-1,0,-1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,1,-1,0,0,-1",0,-99,-99,-99,-99,-99,0,0,-99
"0,1,-1,1,1,-1,0,0,0",0,-99,-99,-99,-99,-99,0,0,0
"0,1,-1,1,1,-1,1,-1,-1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,1,-1,1,-1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,1,0,-1,-1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,1,0,-1,-1,0",0.055326201686387466,-99,-99,-99,-99,9.999999999999993,-99,-99,8.999999999999986
"0,1,-1,1,1,0,-1,-1,1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,1,0,-1,0,-1",-19.999999999999986,-99,-99,-99,-99,9.999999999999993,-99,9.999999999999993,-99
"0,1,-1,1,1,0,-1,0,0",0,-99,-99,-99,-99,0,-99,0,0
"0,1,-1,1,1,0,-1,1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,1,0,0,-1,-1",-19.999999999999986,-99,-99,-99,-99,9.999999999999993,-4.024620608540375,-99,-99
"0,1,-1,1,1,0,0,-1,0",0,-99,-99,-99,-99,0,0,-99,0
"0,1,-1,1,1,0,0,0,-1",0,-99,-99,-99,-99,0,0,0,-99
"0,1,-1,1,1,0,1,-1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,1,1,-1,-1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,1,1,-1,0,-1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,1,1,0,-1,-1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,0,-1,-1,-1,-1,1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,-1,0,0,1",0,-99,0,-99,-99,-99,0,0,-99
"0,1,0,-1,-1,-1,0,1,0",0,-99,0,-99,-99,-99,0,-99,0
"0,1,0,-1,-1,-1,0,1,1",0,-99,0,-99,-99,-99,0,-99,-99
"0,1,0,-1,-1,-1,1,-1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,-1,1,0,0",0,-99,0,-99,-99,-99,-99,0,0
"0,1,0,-1,-1,-1,1,0,1",0,-99,0,-99,-99,-99,-99,0,-99
"0,1,0,-1,-1,-1,1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,-1,1,1,0",0,-99,0,-99,-99,-99,-99,-99,0
"0,1,0,-1,-1,0,-1,0,1",-19.70581942408489,-99,-18.856945947817696,-99,-99,-19.617634527568487,-99,-19.999999999999986,-99
"0,1,0,-1,-1,0,-1,1,0",-19.688432481205172,-99,-14.192991871309982,-99,-99,-19.526906028846277,-99,-99,-19.999999999999986
"0,1,0,-1,-1,0,-1,1,1",-19.999999999999986,-99,-19.999999999999986,-99,-99,-19.999999999999986,-99,-99,-99
"0,1,0,-1,-1,0,0,-1,1",-15.457430668752892,-99,-1.582890070596337,-99,-99,5.4760724954405005,-16.536851022776787,-99,-99
"0,1,0,-1,-1,0,0,0,0",-11.386504693448611,-99,-10.881729734726079,-99,-99,4.695573616087852,-16.48126918343015,-17.759388249555652,-12.731686117868538
"0,1,0,-1,-1,0,0,0,1",2.2336271581279243,-99,2.610559481597493,-99,-99,8.627679918857018,4.899785202826898,-3.7807020320091054,-99
"0,1,0,-1,-1,0,0,1,-1",-14.274393971654865,-99,-19.55401292427252,-99,-99,-19.555315026610906,-19.81281452495693,-99,-99
"0,1,0,-1,-1,0,0,1,0",-6.929996090793223,-99,-8.0394064160418,-99,-99,0.4756583522990264,-6.1420006054858955,-99,-11.640051465686735
"0,1,0,-1,-1,0,0,1,1",0,-99,0,-99,-99,0,0,-99,-99
"0,1,0,-1,-1,0,1,-1,0",4.242972420859305,-99,-14.094062571886615,-99,-99,4.499999999999993,-99,-99,-18.99652052880609
"0,1,0,-1,-1,0,1,-1,1",-10.09957251771484,-99,-4.689353680717467,-99,-99,6.586317671385569,-99,-99,-99
"0,1,0,-1,-1,0,1,0,-1",1.8928438596989414,-99,-18.167416029116353,-99,-99,-16.26465959681122,-99,-19.795145486864104,-99
"0,1,0,-1,-1,0,1,0,0",-2.5094016444619585,-99,0.2103473831536321,-99,-99,7.309506962902853,-99,-2.437671148156014,4.338216729117326
"0,1,0,-1,-1,0,1,0,1",0,-99,0,-99,-99,0,-99,0,-99
"0,1,0,-1,-1,0,1,1,-1",-11.236841232275834,-99,-19.999999999999986,-99,-99,-7.323239882672251,-99,-99,-99
"0,1,0,-1,-1,0,1,1,0",0,-99,0,-99,-99,0,-99,-99,0
"0,1,0,-1,-1,1,-1,-1,1",-19.999999999999986,-99,9.999999999999993,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,1,-1,0,0",-14.471660135579206,-99,-2.0335017481848805,-99,-99,-99,-99,-19.840303285491398,-12.654553449382819
"0,1,0,-1,-1,1,-1,0,1",-8.414612949396203,-99,9.999999999999993,-99,-99,-99,-99,-19.999999999999986,-99
"0,1,0,-1,-1,1,-1,1,-1",-19.999999999999986,-99,-19.999999999999986,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,1,-1,1,0",-1.5934557213183576,-99,-13.599766890831395,-99,-99,-99,-99,-99,-19.999999999999986
"0,1,0,-1,-1,1,-1,1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,1,0,-1,0",5.655064406390425,-99,8.999999999999986,-99,-99,-99,4.499999999999993,-99,5.788185178011762
"0,1,0,-1,-1,1,0,-1,1",6.508504927226797,-99,9.999999999999993,-99,-99,-99,6.380830942446309,-99,-99
"0,1,0,-1,-1,1,0,0,-1",5.573069796889214,-99,-11.208944927448442,-99,-99,-99,-9.163860738435748,-19.541014427696684,-99
"0,1,0,-1,-1,1,0,0,0",7.952590811314941,-99,8.999999999999986,-99,-99,-99,7.095318990107458,0.488458395662663,8.096948120231417
"0,1,0,-1,-1,1,0,0,1",0,-99,0,-99,-99,-99,0,0,-99
"0,1,0,-1,-1,1,0,1,-1",6.807716268169893,-99,-2.4492340798664842,-99,-99,-99,-9.809176367141173,-99,-99
"0,1,0,-1,-1,1,0,1,0",0,-99,0,-99,-99,-99,0,-99,0
"0,1,0,-1,-1,1,1,-1,-1",4.9999999999999964,-99,-19.999999999999986,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,1,1,-1,0",6.4695216034335825,-99,8.999999999999986,-99,-99,-99,-99,-99,6.330487558741398
"0,1,0,-1,-1,1,1,-1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,1,1,0,-1",7.429552844629392,-99,-8.48686962097442,-99,-99,-99,-99,-6.44554513638804,-99
"0,1,0,-1,-1,1,1,0,0",0,-99,0,-99,-99,-99,-99,0,0
"0,1,0,-1,-1,1,1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,0,-1,-1,0,1",-1.7983749953858146,-99,-15.265766291665454,-99,-8.567015764988174,-99,-99,-18.64755765545952,-99
"0,1,0,-1,0,-1,-1,1,0",-6.398129400517548,-99,-18.480407802879597,-99,9.999999999999993,-99,-99,-99,-16.99674261970459
"0,1,0,-1,0,-1,-1,1,1",-0.08217326890040777,-99,-19.999999999999986,-99,9.999999999999993,-99,-99,-99,-99
"0,1,0,-1,0,-1,0,-1,1",-5.447890864997682,-99,-16.25324611494409,-99,5.110450827815769,-99,-16.187393651268476,-99,-99
"0,1,0,-1,0,-1,0,0,0",0.6797746222494285,-99,-0.3326860012389168,-99,8.226994024031429,-99,-14.753169859970887,-8.621291469348996,-13.374692891306186
"0,1,0,-1,0,-1,0,0,1",-2.6411419782494074,-99,1.521178678987106,-99,8.999999999999986,-99,6.937872662687992,-2.3596410051292755,-99
"0,1,0,-1,0,-1,0,1,-1",-18.46026960766324,-99,-2.264227694854001,-99,9.999999999999993,-99,-17.871407990168695,-99,-99
"0,1,0,-1,0,-1,0,1,0",3.8197376607259286,-99,5.889507043286539,-99,9.999999999999993,-99,2.3940500136267353,-99,-0.021593227599085107
"0,1,0,-1,0,-1,0,1,1",0,-99,0,-99,0,-99,0,-99,-99
"0,1,0,-1,0,-1,1,-1,0",-11.836900304624063,-99,-4.943920981559935,-99,5.146703265699765,-99,-99,-99,-14.546627320035398
"0,1,0,-1,0,-1,1,-1,1",-7.8575217115828675,-99,-10.613746640729756,-99,8.999999999999986,-99,-99,-99,-99
"0,1,0,-1,0,-1,1,0,-1",-13.743160542052218,-99,-13.205113659695023,-99,-4.27975864493877,-99,-99,-19.98976860325181,-99
"0,1,0,-1,0,-1,1,0,0",0.214305959297873,-99,2.1618287553269413,-99,8.999999999999986,-99,-99,3.220044402702182,5.693022345017692
"0,1,0,-1,0,-1,1,0,1",0,-99,0,-99,0,-99,-99,0,-99
"0,1,0,-1,0,-1,1,1,-1",-19.999999999999986,-99,-4.418610147766777,-99,9.999999999999993,-99,-99,-99,-99
"0,1,0,-1,0,-1,1,1,0",0,-99,0,-99,0,-99,-99,-99,0
"0,1,0,-1,0,0,-1,-1,1",8.999999999999986,-99,-4.886124675793524,-99,-11.979398283473333,-13.42002797118116,-99,-99,-99
"0,1,0,-1,0,0,-1,0,0",8.20049116536798,-99,-14.387301117880309,-99,-1.0537435162832205,-18.186118556666194,-99,-9.455286003446293,-15.15438359184454
"0,1,0,-1,0,0,-1,0,1",8.999999999999986,-99,3.748616280633934,-99,1.9418199241984526,-2.250350599448286,-99,-8.877627331779749,-99
"0,1,0,-1,0,0,-1,1,-1",8.99999999999997,-99,-4.126529774037898,-99,9.999999999999993,-16.158367898377083,-99,-99,-99
"0,1,0,-1,0,0,-1,1,0",8.999999999999986,-99,0.1804254101696432,-99,9.999999999999993,2.533805450376831,-99,-99,-1.2106327548812055
"0,1,0,-1,0,0,-1,1,1",0,-99,0,-99,0,0,-99,-99,-99
"0,1,0,-1,0,0,0,-1,0",3.122691003818256,-99,-5.690613729396809,-99,3.8957020992737528,3.1257153175693597,4.241643698552979,-99,4.448710828789179
"0,1,0,-1,0,0,0,-1,1",8.999999999999986,-99,8.999999999999986,-99,8.37840319414729,8.258028582285469,6.859626556119805,-99,-99
"0,1,0,-1,0,0,0,0,-1",2.7843179073859416,-99,-0.9540820436995595,-99,5.478090643696417,2.1519025239532095,3.5338579261270704,-9.286485293982707,-99
"0,1,0,-1,0,0,0,0,0",8.804575552233494,-99,8.463889881059556,-99,8.617033285414667,7.7466865421101305,7.807998265684057,7.680340180033112,7.9821178277811935
"0,1,0,-1,0,0,0,0,1",0,-99,0,-99,0,0,0,0,-99
"0,1,0,-1,0,0,0,1,-1",8.999999999999986,-99,8.999999999999986,-99,9.999999999999993,8.182419007856902,6.127702413139103,-99,-99
"0,1,0,-1,0,0,0,1,0",0,-99,0,-99,0,0,0,-99,0
"0,1,0,-1,0,0,1,-1,-1",5.410261941201182,-99,8.999999999999986,-99,5.242165112662238,4.499999999999993,-99,-99,-99
"0,1,0,-1,0,0,1,-1,0",8.404897918101074,-99,8.999999999999986,-99,8.483293490562382,7.0070511285096915,-99,-99,7.263102193087629
"0,1,0,-1,0,0,1,-1,1",0,-99,0,-99,0,0,-99,-99,-99
"0,1,0,-1,0,0,1,0,-1",8.138077535212501,-99,8.999999999999986,-99,8.999999999999986,6.575377670593877,-99,7.340608315683078,-99
"0,1,0,-1,0,0,1,0,0",0,-99,0,-99,0,0,-99,0,0
"0,1,0,-1,0,0,1,1,-1",0,-99,0,-99,0,0,-99,-99,-99
"0,1,0,-1,0,1,-1,-1,0",-12.815715858494421,-99,-15.869747532177989,-99,-19.884352591887694,-99,-99,-99,-17.866570183621267
"0,1,0,-1,0,1,-1,-1,1",8.999999999999986,-99,9.999999999999993,-99,-6.654308434747867,-99,-99,-99,-99
"0,1,0,-1,0,1,-1,0,-1",-17.574728152128888,-99,-18.26038751047585,-99,-17.939818273043215,-99,-99,-16.073508833486244,-99
"0,1,0,-1,0,1,-1,0,0",8.692950928732488,-99,1.4294427492604616,-99,1.898143202721172,-99,-99,-0.3546067312989507,-2.693144265547757
"0,1,0,-1,0,1,-1,0,1",0,-99,0,-99,0,-99,-99,0,-99
"0,1,0,-1,0,1,-1,1,-1",8.999999999999986,-99,-13.75961116660508,-99,9.999999999999993,-99,-99,-99,-99
"0,1,0,-1,0,1,-1,1,0",0,-99,0,-99,0,-99,-99,-99,0
"0,1,0,-1,0,1,0,-1,-1",3.7506111727124565,-99,-15.334291190018192,-99,-17.76378054310658,-99,4.499999999999993,-99,-99
"0,1,0,-1,0,1,0,-1,0",8.008116281424877,-99,8.999999999999986,-99,5.196603231921526,-99,7.324947173067345,-99,8.407111709720084
"0,1,0,-1,0,1,0,-1,1",0,-99,0,-99,0,-99,0,-99,-99
"0,1,0,-1,0,1,0,0,-1",8.508093323818382,-99,6.8726676681211405,-99,7.730847152035018,-99,7.001156462685896,7.9449104672997235,-99
"0,1,0,-1,0,1,0,0,0",0,-99,0,-99,0,-99,0,0,0
"0,1,0,-1,0,1,0,1,-1",0,-99,0,-99,0,-99,0,-99,-99
"0,1,0,-1,0,1,1,-1,-1",7.087964246443512,-99,8.999999999999986,-99,7.6635002793424665,-99,-99,-99,-99
"0,1,0,-1,0,1,1,-1,0",0,-99,0,-99,0,-99,-99,-99,0
"0,1,0,-1,0,1,1,0,-1",0,-99,0,-99,0,-99,-99,0,-99
"0,1,0,-1,1,-1,-1,-1,1",9.999999999999993,-99,-19.999999999999986,-99,-99,-99,-99,-99,-99
"0,1,0,-1,1,-1,-1,0,0",8.999999999999986,-99,-7.795018696308087,-99,-99,-99,-99,9.999999999999993,-1.3387390394713137
"0,1,0,-1,1,-1,-1,0,1",9.999999999999993,-99,3.131710610996328,-99,-99,-99,-99,9.999999999999993,-99
"0,1,0,-1,1,-1,-1,1,0",0,-99,0,-99,-99,-99,-99,-99,0
"0,1,0,-1,1,-1,-1,1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,1,-1,0,-1,0",8.999999999999986,-99,8.999999999999986,-99,-99,-99,5.61533248277523,-99,6.451554896278152
"0,1,0,-1,1,-1,0,-1,1",9.999999999999993,-99,8.999999999999986,-99,-99,-99,8.999999999999986,-99,-99
"0,1,0,-1,1,-1,0,0,-1",-4.927593891966245,-99,8.999999999999986,-99,-99,-99,-1.4808466360617951,9.999999999999993,-99
"0,1,0,-1,1,-1,0,0,0",8.999999999999986,-99,8.999999999999986,-99,-99,-99,8.999999999999986,9.999999999999993,8.999999999999986
"0,1,0,-1,1,-1,0,0,1",0,-99,0,-99,-99,-99,0,0,-99
"0,1,0,-1,1,-1,0,1,-1",0,-99,0,-99,-99,-99,0,-99,-99
"0,1,0,-1,1,-1,0,1,0",0,-99,0,-99,-99,-99,0,-99,0
"0,1,0,-1,1,-1,1,-1,-1",-19.999999999999986,-99,9.999999999999993,-99,-99,-99,-99,-99,-99
"0,1,0,-1,1,-1,1,-1,0",8.999999999999986,-99,9.999999999999993,-99,-99,-99,-99,-99,8.999999999999986
"0,1,0,-1,1,-1,1,-1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,1,-1,1,0,-1",-1.0925148881725772,-99,9.999999999999993,-99,-99,-99,-99,9.999999999999993,-99
"0,1,0,-1,1,-1,1,0,0",0,-99,0,-99,-99,-99,-99,0,0
"0,1,0,-1,1,-1,1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,1,0,-1,-1,0",-1.7590868617298292,-99,-19.12631413139144,-99,-99,-19.938063088727972,-99,-99,-14.176750847226842
