state,q0,q1,q2,q3,q4,q5,q6,q7,q8
"-1,1,1,-1,0,1,1,0,-1",-99,-99,-99,-99,0,-99,-99,0,-99
"-1,1,1,-1,1,-1,-1,0,1",-99,-99,-99,-99,-99,-99,-99,0,-99
"-1,1,1,-1,1,-1,0,0,1",-99,-99,-99,-99,-99,-99,0,0,-99
"-1,1,1,-1,1,0,-1,-1,1",-99,-99,-99,-99,-99,0,-99,-99,-99
"-1,1,1,-1,1,0,-1,0,0",-99,-99,-99,-99,-99,0,-99,0,0
"-1,1,1,-1,1,0,0,-1,1",-99,-99,-99,-99,-99,0,0,-99,-99
"-1,1,1,-1,1,0,0,0,0",-99,-99,-99,-99,-99,0,0,0,0
"-1,1,1,-1,1,1,-1,-1,0",-99,-99,-99,-99,-99,-99,-99,-99,0
"-1,1,1,-1,1,1,-1,0,-1",-99,-99,-99,-99,-99,-99,-99,0,-99
"-1,1,1,-1,1,1,0,-1,0",-99,-99,-99,-99,-99,-99,0,-99,0
"-1,1,1,-1,1,1,0,0,-1",-99,-99,-99,-99,-99,-99,0,0,-99
"-1,1,1,0,-1,-1,0,0,1",-99,-99,-99,4.499999999999987,-99,-99,-19.99996186325038,-19.999190324679542,-99
"-1,1,1,0,-1,-1,0,1,0",-99,-99,-99,-17.298296564654017,-99,-99,-17.298296564654017,-99,-16.998107294060016
"-1,1,1,0,-1,-1,0,1,1",-99,-99,-99,0,-99,-99,0,-99,-99
"-1,1,1,0,-1,-1,1,-1,1",-99,-99,-99,4.9999999999999964,-99,-99,-99,-99,-99
"-1,1,1,0,-1,-1,1,0,0",-99,-99,-99,-19.635039927371984,-99,-99,-99,-19.594488808191095,-19.594488808191095
"-1,1,1,0,-1,-1,1,0,1",-99,-99,-99,0,-99,-99,-99,0,-99
"-1,1,1,0,-1,-1,1,1,-1",-99,-99,-99,0,-99,-99,-99,-99,-99
"-1,1,1,0,-1,-1,1,1,0",-99,-99,-99,0,-99,-99,-99,-99,0
"-1,1,1,0,-1,0,-1,1,0",-99,-99,-99,-19.733944107054178,-99,-19.733944107054178,-99,-99,-19.733944107054178
"-1,1,1,0,-1,0,-1,1,1",-99,-99,-99,0,-99,0,-99,-99,-99
"-1,1,1,0,-1,0,0,0,0",-99,-99,-99,-19.99983329503164,-99,-19.99995291759306,-18.090386586840705,-16.77238088900449,4.049999999999929
"-1,1,1,0,-1,0,0,0,1",-99,-99,-99,0,-99,0,0,0,-99
"-1,1,1,0,-1,0,0,1,-1",-99,-99,-99,0,-99,0,0,-99,-99
"-1,1,1,0,-1,0,0,1,0",-99,-99,-99,0,-99,0,0,-99,0
"-1,1,1,0,-1,0,1,-1,0",-99,-99,-99,-19.443743221112616,-99,-19.939134945556592,-99,-99,4.49999934652491
"-1,1,1,0,-1,0,1,-1,1",-99,-99,-99,0,-99,0,-99,-99,-99
"-1,1,1,0,-1,0,1,0,-1",-99,-99,-99,0,-99,0,-99,0,-99
"-1,1,1,0,-1,0,1,0,0",-99,-99,-99,0,-99,0,-99,0,0
"-1,1,1,0,-1,1,-1,1,-1",-99,-99,-99,0,-99,-99,-99,-99,-99
"-1,1,1,0,-1,1,-1,1,0",-99,-99,-99,0,-99,-99,-99,-99,0
"-1,1,1,0,-1,1,0,0,-1",-99,-99,-99,0,-99,-99,0,0,-99
"-1,1,1,0,-1,1,0,0,0",-99,-99,-99,0,-99,-99,0,0,0
"-1,1,1,0,-1,1,1,-1,-1",-99,-99,-99,0,-99,-99,-99,-99,-99
"-1,1,1,0,-1,1,1,-1,0",-99,-99,-99,0,-99,-99,-99,-99,0
"-1,1,1,0,0,-1,0,-1,1",-99,-99,-99,4.080902168510675,3.458596183329884,-99,4.498068195842911,-99,-99
"-1,1,1,0,0,-1,1,-1,1",-99,-99,-99,0,0,-99,-99,-99,-99
"-1,1,1,0,0,0,-1,0,0",-99,-99,-99,-11.148758970880133,-11.7435656681742,-11.3942092376,-99,-14.047909686314057,-15.424641509007799
"-1,1,1,0,0,0,-1,0,1",-99,-99,-99,0,0,0,-99,0,-99
"-1,1,1,0,0,0,-1,1,0",-99,-99,-99,0,0,0,-99,-99,0
"-1,1,1,0,0,0,0,-1,0",-99,-99,-99,-9.15806403404474,-12.945882823928553,-6.123397261425664,3.0190339564375552,-99,4.016654571721365
"-1,1,1,0,0,0,0,-1,1",-99,-99,-99,0,0,0,0,-99,-99
"-1,1,1,0,0,0,0,0,0",-99,-99,-99,0,0,0,0,0,0
"-1,1,1,0,0,0,1,-1,0",-99,-99,-99,0,0,0,-99,-99,0
"-1,1,1,0,0,1,-1,0,-1",-99,-99,-99,-10.434062,-11.390655800000001,-99,-99,-11.390655800000001,-99
"-1,1,1,0,0,1,-1,0,0",-99,-99,-99,0,0,-99,-99,0,0
"-1,1,1,0,0,1,-1,1,-1",-99,-99,-99,0,0,-99,-99,-99,-99
"-1,1,1,0,0,1,0,-1,-1",-99,-99,-99,-14.916268343341999,-14.35140927038,-99,-14.35140927038,-99,-99
"-1,1,1,0,0,1,0,-1,0",-99,-99,-99,0,0,-99,0,-99,0
"-1,1,1,0,0,1,1,-1,-1",-99,-99,-99,0,0,-99,-99,-99,-99
"-1,1,1,0,1,-1,-1,-1,1",-99,-99,-99,4.828315808985375,-99,-99,-99,-99,-99
"-1,1,1,0,1,-1,0,-1,1",-99,-99,-99,0,-99,-99,0,-99,-99
"-1,1,1,0,1,0,-1,-1,0",-99,-99,-99,-19.955629375310757,-99,-19.955629375310757,-99,-99,-19.955629375310757
"-1,1,1,0,1,0,-1,-1,1",-99,-99,-99,0,-99,0,-99,-99,-99
"-1,1,1,0,1,0,-1,0,0",-99,-99,-99,0,-99,0,-99,0,0
"-1,1,1,0,1,0,0,-1,0",-99,-99,-99,0,-99,0,0,-99,0
"-1,1,1,0,1,1,-1,-1,-1",-99,-99,-99,0,-99,-99,-99,-99,-99
"-1,1,1,0,1,1,-1,-1,0",-99,-99,-99,0,-99,-99,-99,-99,0
"-1,1,1,0,1,1,-1,0,-1",-99,-99,-99,0,-99,-99,-99,0,-99
"-1,1,1,0,1,1,0,-1,-1",-99,-99,-99,0,-99,-99,0,-99,-99
"-1,1,1,1,-1,-1,-1,0,1",-99,-99,-99,-99,-99,-99,-99,4.9999999999999964,-99
"-1,1,1,1,-1,-1,-1,1,0",-99,-99,-99,-99,-99,-99,-99,-99,4.993449897456812
"-1,1,1,1,-1,-1,-1,1,1",-99,-99,-99,-99,-99,-99,-99,-99,-99
"-1,1,1,1,-1,-1,0,-1,1",-99,-99,-99,-99,-99,-99,4.9999999999999964,-99,-99
"-1,1,1,1,-1,-1,0,0,0",-99,-99,-99,-99,-99,-99,-3.8,-10.434062,1.943012709497796
"-1,1,1,1,-1,-1,0,0,1",-99,-99,-99,-99,-99,-99,0,0,-99
"-1,1,1,1,-1,-1,0,1,-1",-99,-99,-99,-99,-99,-99,0,-99,-99
"-1,1,1,1,-1,-1,0,1,0",-99,-99,-99,-99,-99,-99,0,-99,0
"-1,1,1,1,-1,-1,1,-1,0",-99,-99,-99,-99,-99,-99,-99,-99,1.7195
"-1,1,1,1,-1,-1,1,-1,1",-99,-99,-99,-99,-99,-99,-99,-99,-99
"-1,1,1,1,-1,-1,1,0,-1",-99,-99,-99,-99,-99,-99,-99,0,-99
"-1,1,1,1,-1,-1,1,0,0",-99,-99,-99,-99,-99,-99,-99,0,0
"-1,1,1,1,-1,0,-1,0,0",-99,-99,-99,-99,-99,-16.664563660066683,-99,-17.568466908188615,4.447709489144085
"-1,1,1,1,-1,0,-1,0,1",-99,-99,-99,-99,-99,0,-99,0,-99
"-1,1,1,1,-1,0,-1,1,-1",-99,-99,-99,-99,-99,0,-99,-99,-99
"-1,1,1,1,-1,0,-1,1,0",-99,-99,-99,-99,-99,0,-99,-99,0
"-1,1,1,1,-1,0,0,-1,0",-99,-99,-99,-99,-99,-17.568466908188615,-17.298296564654017,-99,4.498748711407296
"-1,1,1,1,-1,0,0,-1,1",-99,-99,-99,-99,-99,0,0,-99,-99
"-1,1,1,1,-1,0,0,0,-1",-99,-99,-99,-99,-99,0,0,0,-99
"-1,1,1,1,-1,0,0,0,0",-99,-99,-99,-99,-99,0,0,0,0
"-1,1,1,1,-1,0,1,-1,-1",-99,-99,-99,-99,-99,0,-99,-99,-99
"-1,1,1,1,-1,0,1,-1,0",-99,-99,-99,-99,-99,0,-99,-99,0
"-1,1,1,1,-1,1,-1,0,-1",-99,-99,-99,-99,-99,-99,-99,0,-99
"-1,1,1,1,-1,1,-1,0,0",-99,-99,-99,-99,-99,-99,-99,0,0
"-1,1,1,1,-1,1,0,-1,-1",-99,-99,-99,-99,-99,-99,0,-99,-99
"-1,1,1,1,-1,1,0,-1,0",-99,-99,-99,-99,-99,-99,0,-99,0
"-1,1,1,1,0,-1,-1,-1,1",-99,-99,-99,-99,4.946123681678471,-99,-99,-99,-99
"-1,1,1,1,0,-1,-1,0,0",-99,-99,-99,-99,3.8033239797298664,-99,-99,2.82483268165131,3.3415519851311126
"-1,1,1,1,0,-1,-1,0,1",-99,-99,-99,-99,0,-99,-99,0,-99
"-1,1,1,1,0,-1,-1,1,0",-99,-99,-99,-99,0,-99,-99,-99,0
"-1,1,1,1,0,-1,0,-1,0",-99,-99,-99,-99,2.726636605295848,-99,0.12195,-99,2.2594596335738113
"-1,1,1,1,0,-1,0,-1,1",-99,-99,-99,-99,0,-99,0,-99,-99
"-1,1,1,1,0,-1,0,0,0",-99,-99,-99,-99,0,-99,0,0,0
"-1,1,1,1,0,-1,1,-1,0",-99,-99,-99,-99,0,-99,-99,-99,0
"-1,1,1,1,0,-1,1,0,-1",-99,-99,-99,-99,0,-99,-99,0,-99
"-1,1,1,1,0,0,-1,0,-1",-99,-99,-99,-99,-15.882177358107018,-15.882177358107018,-99,-15.882177358107018,-99
"-1,1,1,1,0,0,-1,0,0",-99,-99,-99,-99,0,0,-99,0,0
"-1,1,1,1,0,0,-1,1,-1",-99,-99,-99,-99,0,0,-99,-99,-99
"-1,1,1,1,0,0,0,-1,-1",-99,-99,-99,-99,-15.882177358107018,-18.03045819563278,-16.293959622296317,-99,-99
"-1,1,1,1,0,0,0,-1,0",-99,-99,-99,-99,0,0,0,-99,0
"-1,1,1,1,0,0,1,-1,-1",-99,-99,-99,-99,0,0,-99,-99,-99
"-1,1,1,1,0,1,-1,-1,-1",-99,-99,-99,-99,0,-99,-99,-99,-99
"-1,1,1,1,0,1,-1,0,-1",-99,-99,-99,-99,0,-99,-99,0,-99
"-1,1,1,1,0,1,0,-1,-1",-99,-99,-99,-99,0,-99,0,-99,-99
"-1,1,1,1,1,-1,-1,-1,0",-99,-99,-99,-99,-99,-99,-99,-99,4.9999999999999964
"-1,1,1,1,1,-1,-1,-1,1",-99,-99,-99,-99,-99,-99,-99,-99,-99
"-1,1,1,1,1,-1,-1,0,0",-99,-99,-99,-99,-99,-99,-99,0,0
"-1,1,1,1,1,-1,0,-1,0",-99,-99,-99,-99,-99,-99,0,-99,0
"-1,1,1,1,1,0,-1,-1,-1",-99,-99,-99,-99,-99,0,-99,-99,-99
"-1,1,1,1,1,0,-1,-1,0",-99,-99,-99,-99,-99,0,-99,-99,0
"-1,1,1,1,1,0,-1,0,-1",-99,-99,-99,-99,-99,0,-99,0,-99
"-1,1,1,1,1,0,0,-1,-1",-99,-99,-99,-99,-99,0,0,-99,-99
"0,-1,-1,-1,1,1,0,1,0",4.499988226496522,-99,-99,-99,-99,-99,-19.594488808191095,-99,-19.806045254042495
"0,-1,-1,-1,1,1,0,1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,-1,-1,-1,1,1,1,0,0",4.3628750185222875,-99,-99,-99,-99,-99,-99,-10.434062,-16.293959622296317
"0,-1,-1,-1,1,1,1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,-1,-1,-1,1,1,1,1,-1",4.9999999999999964,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,-1,-1,1,1,1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,-1,-1,0,0,1,-1,1,1",-13.7237880782,-99,-99,-13.7237880782,-14.35140927038,-99,-99,-99,-99
"0,-1,-1,0,0,1,0,0,1",-11.60638829340085,-99,-99,-10.532939475216642,-15.424641509007799,-99,-9.89948605790702,-10.471350378818002,-99
"0,-1,-1,0,0,1,0,1,1",0,-99,-99,0,0,-99,0,-99,-99
"0,-1,-1,0,0,1,1,-1,1",-3.8,-99,-99,-3.8,-3.8,-99,-99,-99,-99
"0,-1,-1,0,0,1,1,0,1",0,-99,-99,0,0,-99,-99,0,-99
"0,-1,-1,0,1,0,0,1,0",4.049997119432405,-99,-99,-15.278004088138651,-99,-19.671535934634786,-17.785257424331245,-99,-19.806045254042495
"0,-1,-1,0,1,0,0,1,1",0,-99,-99,0,-99,0,0,-99,-99
"0,-1,-1,0,1,0,1,1,-1",-19.997133177604066,-99,-99,-19.99741985984366,-99,-19.997133177604066,-99,-99,-99
"0,-1,-1,0,1,0,1,1,0",0,-99,-99,0,-99,0,-99,-99,0
"0,-1,-1,0,1,1,-1,1,1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,-1,-1,0,1,1,0,0,1",0,-99,-99,0,-99,-99,0,0,-99
"0,-1,-1,0,1,1,0,1,0",0,-99,-99,0,-99,-99,0,-99,0
"0,-1,-1,0,1,1,1,-1,1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,-1,-1,0,1,1,1,1,-1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,-1,-1,1,-1,1,-1,1,1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,-1,1,-1,1,0,0,1",-19.99974591530505,-99,-99,-99,-99,-99,-19.999771323774542,-19.99974591530505,-99
"0,-1,-1,1,-1,1,0,1,0",-13.026431198000001,-99,-99,-99,-99,-99,-12.25159022,-99,-12.25159022
"0,-1,-1,1,-1,1,0,1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,-1,-1,1,-1,1,1,-1,1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,-1,1,-1,1,1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,-1,-1,1,-1,1,1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,-1,-1,1,0,0,-1,1,1",-12.25159022,-99,-99,-99,-11.390655800000001,-12.25159022,-99,-99,-99
"0,-1,-1,1,0,1,-1,1,1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,-1,-1,1,0,1,0,0,1",0,-99,-99,-99,0,-99,0,0,-99
"0,-1,-1,1,0,1,1,-1,1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,-1,-1,1,1,-1,0,1,0",-15.424641509007799,-99,-99,-99,-99,-99,-14.916268343341999,-99,-15.424641509007799
"0,-1,-1,1,1,-1,0,1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,-1,-1,1,1,-1,1,1,-1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,-1,1,1,-1,1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,-1,-1,1,1,0,-1,1,1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,-1,-1,1,1,0,0,1,0",0,-99,-99,-99,-99,0,0,-99,0
"0,-1,-1,1,1,0,1,1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,-1,0,-1,0,1,1,1,-1",0.7035683812882654,-99,0.6625410074550001,-99,1.1869612747521514,-99,-99,-99,-99
"0,-1,0,-1,1,1,-1,1,0",4.499998576817901,-99,-19.825440728638245,-99,-99,-99,-99,-99,-19.671535934634786
"0,-1,0,-1,1,1,-1,1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,-1,0,-1,1,1,0,1,-1",4.499999999988386,-99,4.499999999999993,-99,-99,-99,4.499999999995872,-99,-99
"0,-1,0,-1,1,1,1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,-1,0,0,-1,1,1,-1,1",0,-99,0,0,-99,-99,-99,-99,-99
"0,-1,0,0,-1,1,1,0,0",-18.707783622154665,-99,-16.61974026361923,-15.854996437576787,-99,-99,-99,4.0465414459528555,-19.594488808191095
"0,-1,0,0,-1,1,1,0,1",0,-99,0,0,-99,-99,-99,0,-99
"0,-1,0,0,-1,1,1,1,-1",4.4991820231469015,-99,-17.298296564654017,-17.811620217369754,-99,-99,-99,-99,-99
"0,-1,0,0,-1,1,1,1,0",0,-99,0,0,-99,-99,-99,-99,0
"0,-1,0,0,0,0,-1,1,1",3.9797870752746887,-99,2.0112460503854304,-3.9581596098000005,-14.853375506166675,-8.00427738756299,-99,-99,-99
"0,-1,0,0,0,0,0,1,0",3.1715758302705988,-99,3.1909198756541928,3.025325134908646,3.644981726110377,3.5066925522758647,3.002442436452011,-99,3.482162371181142
"0,-1,0,0,0,0,0,1,1",0,-99,0,0,0,0,0,-99,-99
"0,-1,0,0,0,0,1,1,-1",3.666660514494923,-99,2.2849529708932894,-6.89148704998435,-14.392387626944393,-8.30984825192762,-99,-99,-99
"0,-1,0,0,0,0,1,1,0",0,-99,0,0,0,0,-99,-99,0
"0,-1,0,0,0,1,-1,1,0",1.0378734951792477,-99,1.721170918148446,1.2819034449506315,3.8079773362448663,-99,-99,-99,-4.26034759122
"0,-1,0,0,0,1,-1,1,1",0,-99,0,0,0,-99,-99,-99,-99
"0,-1,0,0,0,1,0,1,-1",1.8251933534605198,-99,1.3935342701405284,2.332563457561525,4.041982593916106,-99,-9.205986756101249,-99,-99
"0,-1,0,0,0,1,0,1,0",0,-99,0,0,0,-99,0,-99,0
"0,-1,0,0,0,1,1,1,-1",0,-99,0,0,0,-99,-99,-99,-99
"0,-1,0,0,1,0,-1,1,0",4.049999385136431,-99,3.983169749197868,4.04999999999999,-99,4.049990543208991,-99,-99,-17.990405539346373
"0,-1,0,0,1,0,-1,1,1",0,-99,0,0,-99,0,-99,-99,-99
"0,-1,0,0,1,0,0,1,-1",3.9382973136398234,-99,4.049999287141018,4.049940860519815,-99,4.04999999999999,-17.99589512254316,-99,-99
"0,-1,0,0,1,0,0,1,0",0,-99,0,0,-99,0,0,-99,0
"0,-1,0,0,1,0,1,1,-1",0,-99,0,0,-99,0,-99,-99,-99
"0,-1,0,0,1,1,-1,1,0",0,-99,0,0,-99,-99,-99,-99,0
"0,-1,0,0,1,1,0,1,-1",0,-99,0,0,-99,-99,0,-99,-99
"0,-1,0,1,-1,0,-1,1,1",-19.806045254042495,-99,4.499999585710895,-99,-99,-19.88547166205955,-99,-99,-99
"0,-1,0,1,-1,0,0,0,1",-18.68590253593507,-99,-19.980899900984067,-99,-99,-18.7869191979703,-19.976419630844525,4.04999779115067,-99
"0,-1,0,1,-1,0,0,1,1",0,-99,0,-99,-99,0,0,-99,-99
"0,-1,0,1,-1,0,1,-1,1",0,-99,0,-99,-99,0,-99,-99,-99
"0,-1,0,1,-1,0,1,0,1",0,-99,0,-99,-99,0,-99,0,-99
"0,-1,0,1,-1,1,-1,1,0",-14.35140927038,-99,3.0553668302612813,-99,-99,-99,-99,-99,-10.434062
"0,-1,0,1,-1,1,-1,1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,-1,0,1,-1,1,0,-1,1",0,-99,0,-99,-99,-99,0,-99,-99
"0,-1,0,1,-1,1,0,0,0",-7.922869810618861,-99,-9.913677971406,-99,-99,-99,-6.977627947883683,-6.879387822880373,-8.44101521204017
"0,-1,0,1,-1,1,0,0,1",0,-99,0,-99,-99,-99,0,0,-99
"0,-1,0,1,-1,1,0,1,-1",3.49463348313583,-99,-14.916268343341999,-99,-99,-99,-14.35140927038,-99,-99
"0,-1,0,1,-1,1,0,1,0",0,-99,0,-99,-99,-99,0,-99,0
"0,-1,0,1,-1,1,1,-1,0",0,-99,0,-99,-99,-99,-99,-99,0
"0,-1,0,1,-1,1,1,0,0",0,-99,0,-99,-99,-99,-99,0,0
"0,-1,0,1,-1,1,1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,-1,0,1,0,-1,-1,1,1",0.38541577995000004,-99,0.7822108114045883,-99,1.7768045661235417,-99,-99,-99,-99
"0,-1,0,1,0,0,-1,1,0",1.870449738530167,-99,1.9528897970776655,-99,4.044406835188571,1.4191097318767711,-99,-99,-4.4234076137742
"0,-1,0,1,0,0,-1,1,1",0,-99,0,-99,0,0,-99,-99,-99
"0,-1,0,1,0,0,0,1,-1",3.2456254060765692,-99,1.2147194167720576,-99,2.211668011466211,1.1688350174188824,-4.26034759122,-99,-99
"0,-1,0,1,0,0,0,1,0",0,-99,0,-99,0,0,0,-99,0
"0,-1,0,1,0,0,1,1,-1",0,-99,0,-99,0,0,-99,-99,-99
"0,-1,0,1,0,1,-1,1,0",0,-99,0,-99,0,-99,-99,-99,0
"0,-1,0,1,0,1,0,1,-1",0,-99,0,-99,0,-99,0,-99,-99
"0,-1,0,1,1,-1,-1,1,0",4.499999999955149,-99,4.499999999999993,-99,-99,-99,-99,-99,4.4999999999995515
"0,-1,0,1,1,-1,-1,1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,-1,0,1,1,-1,0,1,-1",-19.594488808191095,-99,4.499985822825667,-99,-99,-99,-19.784494726713884,-99,-99
"0,-1,0,1,1,-1,1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,-1,0,1,1,0,-1,1,0",0,-99,0,-99,-99,0,-99,-99,0
"0,-1,0,1,1,0,0,1,-1",0,-99,0,-99,-99,0,0,-99,-99
"0,-1,1,-1,-1,1,1,1,-1",3.43094701955,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,1,-1,0,1,0,1,-1",2.891049694380154,-99,-99,-99,1.3378958796757787,-99,0.9419493609,-99,-99
"0,-1,1,-1,0,1,1,1,-1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,-1,1,-1,1,0,-1,1,0",4.395595226833999,-99,-99,-99,-99,-13.026431198000001,-99,-99,-13.7237880782
"0,-1,1,-1,1,0,-1,1,1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,-1,1,-1,1,1,-1,1,-1",4.9999999999999964,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,1,-1,1,1,-1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,-1,1,-1,1,1,0,1,-1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,-1,1,0,-1,0,1,-1,1",0,-99,-99,0,-99,0,-99,-99,-99
"0,-1,1,0,-1,0,1,0,0",-18.9016782326343,-99,-99,-18.345869956074594,-99,-18.80333952519781,-99,4.049984625974147,-19.896924495853597
"0,-1,1,0,-1,0,1,0,1",0,-99,-99,0,-99,0,-99,0,-99
"0,-1,1,0,-1,0,1,1,-1",4.499997122166009,-99,-99,-19.784494726713884,-99,-19.784494726713884,-99,-99,-99
"0,-1,1,0,-1,0,1,1,0",0,-99,-99,0,-99,0,-99,-99,0
"0,-1,1,0,-1,1,0,1,-1",2.0900134644918027,-99,-99,-5.42,-99,-99,-8.1902,-99,-99
"0,-1,1,0,-1,1,1,-1,0",0,-99,-99,0,-99,-99,-99,-99,0
"0,-1,1,0,-1,1,1,0,-1",-19.998307170043425,-99,-99,-19.99811907782603,-99,-99,-99,-19.998307170043425,-99
"0,-1,1,0,-1,1,1,0,0",0,-99,-99,0,-99,-99,-99,0,0
"0,-1,1,0,-1,1,1,1,-1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,-1,1,0,0,-1,-1,1,1",3.620741274234676,-99,-99,2.460964418568277,2.3677622375769167,-99,-99,-99,-99
"0,-1,1,0,0,0,-1,1,0",3.133595525610568,-99,-99,2.295643506630962,2.580603743300048,1.2800157622045862,-99,-99,1.9130766092381313
"0,-1,1,0,0,0,-1,1,1",0,-99,-99,0,0,0,-99,-99,-99
"0,-1,1,0,0,0,0,1,-1",2.664774765458299,-99,-99,1.8528627486178255,4.020509307941307,1.6339177752920435,2.868401988257731,-99,-99
"0,-1,1,0,0,0,0,1,0",0,-99,-99,0,0,0,0,-99,0
"0,-1,1,0,0,0,1,1,-1",0,-99,-99,0,0,0,-99,-99,-99
"0,-1,1,0,0,1,-1,1,-1",2.19787437121605,-99,-99,2.566905916004659,3.790491330736371,-99,-99,-99,-99
"0,-1,1,0,0,1,-1,1,0",0,-99,-99,0,0,-99,-99,-99,0
"0,-1,1,0,0,1,0,1,-1",0,-99,-99,0,0,-99,0,-99,-99
"0,-1,1,0,1,-1,-1,1,0",2.6876185730435527,-99,-99,4.386548275175148,-99,-99,-99,-99,2.145255004739845
"0,-1,1,0,1,-1,-1,1,1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,-1,1,0,1,0,-1,1,-1",4.4936744107991595,-99,-99,4.498175242147264,-99,4.49999999992889,-99,-99,-99
"0,-1,1,0,1,0,-1,1,0",0,-99,-99,0,-99,0,-99,-99,0
"0,-1,1,0,1,0,0,1,-1",0,-99,-99,0,-99,0,0,-99,-99
"0,-1,1,0,1,1,-1,1,-1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,-1,1,1,-1,-1,-1,1,1",4.9999999999999964,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,1,1,-1,-1,0,0,1",-19.98280991088566,-99,-99,-99,-99,-99,-19.984528919797093,4.499999992424047,-99
"0,-1,1,1,-1,-1,0,1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,-1,1,1,-1,-1,1,-1,1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,1,1,-1,-1,1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,-1,1,1,-1,0,-1,1,0",3.847539285726256,-99,-99,-99,-99,3.957831843166118,-99,-99,4.499025158925404
"0,-1,1,1,-1,0,-1,1,1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,-1,1,1,-1,0,0,-1,1",0,-99,-99,-99,-99,0,0,-99,-99
"0,-1,1,1,-1,0,0,0,0",-18.837005259939197,-99,-99,-99,-99,-17.6270069135668,-16.990442590602647,3.996841426675937,-19.236959151046108
"0,-1,1,1,-1,0,0,0,1",0,-99,-99,-99,-99,0,0,0,-99
"0,-1,1,1,-1,0,0,1,-1",4.446030899513787,-99,-99,-99,-99,-15.424641509007799,-15.424641509007799,-99,-99
"0,-1,1,1,-1,0,0,1,0",0,-99,-99,-99,-99,0,0,-99,0
"0,-1,1,1,-1,0,1,-1,0",0,-99,-99,-99,-99,0,-99,-99,0
"0,-1,1,1,-1,0,1,0,0",0,-99,-99,-99,-99,0,-99,0,0
"0,-1,1,1,-1,0,1,1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,-1,1,1,-1,1,-1,1,-1",4.995702477721415,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,1,1,-1,1,-1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,-1,1,1,-1,1,0,-1,0",0,-99,-99,-99,-99,-99,0,-99,0
"0,-1,1,1,-1,1,0,0,-1",-19.939134945556592,-99,-99,-99,-99,-99,-19.932372161729546,-19.939134945556592,-99
"0,-1,1,1,-1,1,0,0,0",0,-99,-99,-99,-99,-99,0,0,0
"0,-1,1,1,-1,1,0,1,-1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,-1,1,1,-1,1,1,-1,-1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,-1,1,1,-1,1,1,0,-1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,-1,1,1,0,-1,-1,0,1",0.7137850136478736,-99,-99,-99,2.1574002661783176,-99,-99,0.8914191481740412,-99
"0,-1,1,1,0,-1,-1,1,0",3.39520829798588,-99,-99,-99,1.8426418275844532,-99,-99,-99,2.0313171628378845
"0,-1,1,1,0,-1,-1,1,1",0,-99,-99,-99,0,-99,-99,-99,-99
